".id"	"Name"	"Ideology"	"Icon"	"City"	"State"	"Latitude"	"Longitude"	"Location"	"city"
"7"	"Sadistic Souls Skinheads"	"Racist Skinhead"	"racist-skinhead"	"Wood River"	"Illinois"	38.86	-90.09	"(38.86, -90.09)"	"Memphis, TN-AR-MS"
"7"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"East Saint Louis"	"Illinois"	38.605721	-90.116746	"(38.605721, -90.116746)"	"Memphis, TN-AR-MS"
"7"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Southaven"	"Mississippi"	34.99183	-90.012957	"(34.99183, -90.012957)"	"Memphis, TN-AR-MS"
"7"	"Loyal White Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	""	"Mississippi"	32.412414	-90.290181	"(32.412414, -90.290181)"	"Memphis, TN-AR-MS"
"7"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Memphis"	"Tennessee"	35.133211	-90.032478	"(35.133211, -90.032478)"	"Memphis, TN-AR-MS"
"7"	"Aryan Strikeforce"	"Racist Skinhead"	"racist-skinhead"	""	"Illinois"	40.63	-89.39	"(40.63, -89.39)"	"Memphis, TN-AR-MS"
"7"	"New Black Panther Party"	"Black Separatist"	"black-separatist"	"St. Louis"	"Missouri"	38.629185	-90.217431	"(38.629185, -90.217431)"	"Memphis, TN-AR-MS"
"7"	"International Keystone Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Vanndale"	"Arkansas"	35.313526	-90.773943	"(35.313526, -90.773943)"	"Memphis, TN-AR-MS"
"7"	"Council of Conservative Citizens"	"White Nationalist"	"white-nationalist"	"St. Louis"	"Missouri"	38.568783	-90.421944	"(38.568783, -90.421944)"	"Memphis, TN-AR-MS"
"7"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Peoria"	"Illinois"	40.66965	-89.639286	"(40.66965, -89.639286)"	"Memphis, TN-AR-MS"
"7"	"Crew 38"	"Racist Skinhead"	"racist-skinhead"	""	"Mississippi"	32.35	-89.396095	"(32.35, -89.396095)"	"Memphis, TN-AR-MS"
"7"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"New Orleans"	"Louisiana"	30.013167	-90.020895	"(30.013167, -90.020895)"	"Memphis, TN-AR-MS"
"7"	"Divine International Church of the Web"	"Christian Identity"	"christian-identity"	"Morton"	"Illinois"	40.61	-89.45	"(40.61, -89.45)"	"Memphis, TN-AR-MS"
"7"	"Ku Klos Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Memphis"	"Tennessee"	35.236823	-90.018655	"(35.236823, -90.018655)"	"Memphis, TN-AR-MS"
"7"	"Council of Conservative Citizens"	"White Nationalist"	"white-nationalist"	"Vaiden"	"Mississippi"	33.33207	-89.741193	"(33.33207, -89.741193)"	"Memphis, TN-AR-MS"
"7"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Jackson"	"Mississippi"	32.304923	-90.201023	"(32.304923, -90.201023)"	"Memphis, TN-AR-MS"
"7"	"Nationalist Movement"	"White Nationalist"	"white-nationalist"	"Learned"	"Mississippi"	32.19	-90.54	"(32.19, -90.54)"	"Memphis, TN-AR-MS"
"7"	"United Dixie White Knights Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Jackson"	"Mississippi"	32.422414	-90.290181	"(32.422414, -90.290181)"	"Memphis, TN-AR-MS"
"7"	"South Africa Project"	"White Nationalist"	"white-nationalist"	"Mandeville"	"Louisiana"	30.37469	-90.08779	"(30.37469, -90.08779)"	"Memphis, TN-AR-MS"
"7"	"White Boy Society"	"White Nationalist"	"white-nationalist"	""	"Illinois"	40.633757	-89.39	"(40.633757, -89.39)"	"Memphis, TN-AR-MS"
"8"	"Heterosexuals Organized for a Moral Environment (H.O.M.E.)"	"Anti-LGBT"	"anti-lgbt"	"Downers Grove"	"Illinois"	41.81329	-88.021633	"(41.81329, -88.021633)"	"Milwaukee, WI"
"8"	"White Boy Society"	"White Nationalist"	"white-nationalist"	""	"Wisconsin"	43.78324	-88.78	"(43.78324, -88.78)"	"Milwaukee, WI"
"8"	"Americans for Truth About Homosexuality"	"Anti-LGBT"	"anti-lgbt"	"Naperville"	"Illinois"	41.774855	-88.148077	"(41.774855, -88.148077)"	"Milwaukee, WI"
"8"	"Mary Noel Kershaw Foundation"	"Neo-Confederate"	"neo-confederate"	"Lobelville"	"Tennessee"	35.77	-87.78	"(35.77, -87.78)"	"Milwaukee, WI"
"8"	"Stahlhelm Records"	"Racist Music"	"racist-music"	"Milwaukee"	"Wisconsin"	43.03	-87.9	"(43.03, -87.9)"	"Milwaukee, WI"
"8"	"American Freedom Party"	"White Nationalist"	"white-nationalist"	""	"Wisconsin"	42.991356	-87.943283	"(42.991356, -87.943283)"	"Milwaukee, WI"
"8"	"Imperial Klans of America Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Dawson Springs"	"Kentucky"	37.16	-87.69	"(37.16, -87.69)"	"Milwaukee, WI"
"8"	"Samanta Roy Institute of Science and Technology"	"General Hate"	"other"	"Shawano"	"Wisconsin"	44.78	-88.6	"(44.78, -88.6)"	"Milwaukee, WI"
"8"	"American Freedom Party"	"White Nationalist"	"white-nationalist"	"Baldwyn"	"Mississippi"	34.509544	-88.633919	"(34.509544, -88.633919)"	"Milwaukee, WI"
"8"	"Loyal White Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	""	"Alabama"	32.927396	-87.972681	"(32.927396, -87.972681)"	"Milwaukee, WI"
"8"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Milwaukee"	"Wisconsin"	43.127225	-87.943283	"(43.127225, -87.943283)"	"Milwaukee, WI"
"8"	"Creativity Movement"	"Neo-Nazi"	"neo-nazi"	"Mountain"	"Wisconsin"	45.18	-88.47	"(45.18, -88.47)"	"Milwaukee, WI"
"8"	"Northern Hammerskins"	"Racist Skinhead"	"racist-skinhead"	"Chicago"	"Illinois"	41.87	-87.62249	"(41.87, -87.62249)"	"Milwaukee, WI"
"8"	"New Order"	"Neo-Nazi"	"neo-nazi"	"Milwaukee"	"Wisconsin"	42.99801	-88.046089	"(42.99801, -88.046089)"	"Milwaukee, WI"
"8"	"Ku Klos Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Monroe City"	"Indiana"	38.615325	-87.35446	"(38.615325, -87.35446)"	"Milwaukee, WI"
"8"	"Council of Conservative Citizens"	"White Nationalist"	"white-nationalist"	"Florence"	"Alabama"	34.828742	-87.648247	"(34.828742, -87.648247)"	"Milwaukee, WI"
"8"	"Pace Confederate Depot"	"Neo-Confederate"	"neo-confederate"	"Baldwyn"	"Mississippi"	34.509544	-88.635331	"(34.509544, -88.635331)"	"Milwaukee, WI"
"8"	"League of the South"	"Neo-Confederate"	"neo-confederate"	"Killen"	"Alabama"	34.862863	-87.537525	"(34.862863, -87.537525)"	"Milwaukee, WI"
"8"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	""	"Wisconsin"	43.78	-88.78	"(43.78, -88.78)"	"Milwaukee, WI"
"8"	"All Eyes On Egipt Bookstore"	"Black Separatist"	"black-separatist"	"Chicago"	"Illinois"	41.75	-87.58	"(41.75, -87.58)"	"Milwaukee, WI"
"8"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Chicago"	"Illinois"	41.759792	-87.564304	"(41.759792, -87.564304)"	"Milwaukee, WI"
"8"	"Illinois Family Institute"	"Anti-LGBT"	"anti-lgbt"	"Carol Stream"	"Illinois"	41.92	-88.12	"(41.92, -88.12)"	"Milwaukee, WI"
"8"	"Ecclesiastical Council for the Restoration of Covenant Israel (ECRCI)"	"Christian Identity"	"christian-identity"	"Chicago"	"Illinois"	41.85	-87.65	"(41.85, -87.65)"	"Milwaukee, WI"
"8"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	"Chicago"	"Illinois"	41.87	-87.62	"(41.87, -87.62)"	"Milwaukee, WI"
"8"	"Southern National Congress"	"Neo-Confederate"	"neo-confederate"	"Fruit Hill"	"Kentucky"	37	-87.36	"(37.0, -87.36)"	"Milwaukee, WI"
"8"	"American Family Association"	"Anti-LGBT"	"anti-lgbt"	"Tupelo"	"Mississippi"	34.25653	-88.724929	"(34.25653, -88.724929)"	"Milwaukee, WI"
"8"	"Confederate Patriot Voters United"	"Neo-Confederate"	"neo-confederate"	"Baldwyn"	"Mississippi"	34.505991	-88.635331	"(34.505991, -88.635331)"	"Milwaukee, WI"
"8"	"European American Front"	"White Nationalist"	"white-nationalist"	"Baldwyn"	"Mississippi"	34.5	-88.63	"(34.5, -88.63)"	"Milwaukee, WI"
"8"	"United Northern and Southern Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Chicago"	"Illinois"	41.947205	-87.746807	"(41.947205, -87.746807)"	"Milwaukee, WI"
"8"	"League of the South"	"Neo-Confederate"	"neo-confederate"	"Crofton"	"Kentucky"	37.047821	-87.485002	"(37.047821, -87.485002)"	"Milwaukee, WI"
"8"	"League of the South"	"Neo-Confederate"	"neo-confederate"	"Lobelville"	"Tennessee"	35.77201	-87.783912	"(35.77201, -87.783912)"	"Milwaukee, WI"
"9"	"Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Harrison"	"Arkansas"	36.226827	-93.107676	"(36.226827, -93.107676)"	"Minneapolis-St. Paul, MN-WI"
"9"	"Parents Action League"	"Anti-LGBT"	"anti-lgbt"	"Champlin"	"Minnesota"	45.188853	-93.397453	"(45.188853, -93.397453)"	"Minneapolis-St. Paul, MN-WI"
"9"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	""	"Iowa"	41.87	-93.09	"(41.87, -93.09)"	"Minneapolis-St. Paul, MN-WI"
"9"	"Thomas Robb Ministries"	"Christian Identity"	"christian-identity"	"Bergman"	"Arkansas"	36.326745	-93.011942	"(36.326745, -93.011942)"	"Minneapolis-St. Paul, MN-WI"
"9"	"Aryan Strikeforce"	"Racist Skinhead"	"racist-skinhead"	""	"Iowa"	41.874163	-93.09	"(41.874163, -93.09)"	"Minneapolis-St. Paul, MN-WI"
"9"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	"Springfield"	"Missouri"	37.2	-93.29	"(37.2, -93.29)"	"Minneapolis-St. Paul, MN-WI"
"9"	"Ozark Craft LC"	"General Hate"	"other"	"Harrison"	"Arkansas"	36.229793	-93.107676	"(36.229793, -93.107676)"	"Minneapolis-St. Paul, MN-WI"
"9"	"Vinlanders Minnesota"	"Racist Skinhead"	"racist-skinhead"	""	"Minnesota"	44.897318	-93.102714	"(44.897318, -93.102714)"	"Minneapolis-St. Paul, MN-WI"
"9"	"Weisman Publications"	"Christian Identity"	"christian-identity"	"Apple Valley"	"Minnesota"	44.731909	-93.21772	"(44.731909, -93.21772)"	"Minneapolis-St. Paul, MN-WI"
"9"	"Forssaken Motorcycle Club"	"Neo-Nazi"	"neo-nazi"	"Center Ridge"	"Arkansas"	35.37387	-92.563537	"(35.37387, -92.563537)"	"Minneapolis-St. Paul, MN-WI"
"9"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Minneapolis"	"Minnesota"	44.994487	-93.298397	"(44.994487, -93.298397)"	"Minneapolis-St. Paul, MN-WI"
"9"	"Christian Revival Center"	"Christian Identity"	"christian-identity"	"Harrison"	"Arkansas"	36.22	-93.1	"(36.22, -93.1)"	"Minneapolis-St. Paul, MN-WI"
"9"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	"Minneapolis"	"Minnesota"	44.97	-93.26	"(44.97, -93.26)"	"Minneapolis-St. Paul, MN-WI"
"9"	"Kingdom Identity Ministries"	"Christian Identity"	"christian-identity"	"Harrison"	"Arkansas"	36.229999	-93.11	"(36.229999, -93.11)"	"Minneapolis-St. Paul, MN-WI"
"9"	"White Pride Home School Resource Center"	"General Hate"	"other"	"Bergman"	"Arkansas"	36.316745	-93.011942	"(36.316745, -93.011942)"	"Minneapolis-St. Paul, MN-WI"
"9"	"The Remnant Press"	"Radical Traditional Catholicism"	"rad-trad-catholicism"	"Forest Lake"	"Minnesota"	45.283142	-93.010751	"(45.283142, -93.010751)"	"Minneapolis-St. Paul, MN-WI"
"9"	"KKKRadio"	"Ku Klux Klan"	"kkk"	"Harrison"	"Arkansas"	36.222673	-93.1	"(36.222673, -93.1)"	"Minneapolis-St. Paul, MN-WI"
"9"	"Soldiers Of the Cross Training Institute"	"Ku Klux Klan"	"kkk"	"Harrison"	"Arkansas"	36.225996	-93.107676	"(36.225996, -93.107676)"	"Minneapolis-St. Paul, MN-WI"
"9"	"Knights Party Veterans League"	"Ku Klux Klan"	"kkk"	"Harrison"	"Arkansas"	36.229793	-93.102264	"(36.229793, -93.102264)"	"Minneapolis-St. Paul, MN-WI"
"9"	"Heritage Connection"	"Racist Music"	"racist-music"	"Harrison"	"Arkansas"	36.229793	-93.096085	"(36.229793, -93.096085)"	"Minneapolis-St. Paul, MN-WI"
"10"	"National Socialist German Workers Party"	"Neo-Nazi"	"neo-nazi"	"Lincoln"	"Nebraska"	40.818579	-96.711272	"(40.818579, -96.711272)"	"Omaha, NE-IA"
"10"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Tulsa"	"Oklahoma"	36.194849	-95.988545	"(36.194849, -95.988545)"	"Omaha, NE-IA"
"10"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Omaha"	"Nebraska"	41.291845	-95.967396	"(41.291845, -95.967396)"	"Omaha, NE-IA"
"10"	"Texas Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Campbell"	"Texas"	33.14817	-95.951356	"(33.14817, -95.951356)"	"Omaha, NE-IA"
"10"	"Kingdom Treasure Ministries"	"Neo-Confederate"	"neo-confederate"	"Owasso"	"Oklahoma"	36.269538	-95.854711	"(36.269538, -95.854711)"	"Omaha, NE-IA"
"10"	"Westboro Baptist Church"	"Anti-LGBT"	"anti-lgbt"	"Topeka"	"Kansas"	39.040155	-95.724716	"(39.040155, -95.724716)"	"Omaha, NE-IA"
"10"	"National Socialist Freedom Movement"	"Neo-Nazi"	"neo-nazi"	"Tulsa"	"Oklahoma"	36.151088	-95.99458	"(36.151088, -95.99458)"	"Omaha, NE-IA"
"11"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	""	"Delaware"	39.15	-75.52	"(39.15, -75.52)"	"Philadelphia, PA-NJ"
"11"	"AC Skins"	"Racist Skinhead"	"racist-skinhead"	"Atlantic City"	"New Jersey"	39.36	-74.42	"(39.36, -74.42)"	"Philadelphia, PA-NJ"
"11"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Camden"	"New Jersey"	39.955614	-75.116591	"(39.955614, -75.116591)"	"Philadelphia, PA-NJ"
"11"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	"Holland"	"New Jersey"	40.59	-75.11	"(40.59, -75.11)"	"Philadelphia, PA-NJ"
"11"	"Vinlanders New Jersey"	"Racist Skinhead"	"racist-skinhead"	"Cherry Hill"	"New Jersey"	39.92	-75.02	"(39.92, -75.02)"	"Philadelphia, PA-NJ"
"11"	"AC Skins"	"Racist Skinhead"	"racist-skinhead"	"Woodbine"	"New Jersey"	39.24	-74.81	"(39.24, -74.81)"	"Philadelphia, PA-NJ"
"11"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Wilmington"	"Delaware"	39.760071	-75.533492	"(39.760071, -75.533492)"	"Philadelphia, PA-NJ"
"11"	"Blood and Honour U.S.A."	"Racist Skinhead"	"racist-skinhead"	"Woodbridge Township"	"New Jersey"	40.53	-74.31	"(40.53, -74.31)"	"Philadelphia, PA-NJ"
"11"	"National Socialist Freedom Movement"	"Neo-Nazi"	"neo-nazi"	""	"Delaware"	38.934007	-75.387852	"(38.934007, -75.387852)"	"Philadelphia, PA-NJ"
"11"	"Keystone State Skinheads"	"Racist Skinhead"	"racist-skinhead"	"Philadelphia"	"Pennsylvania"	39.95	-75.16	"(39.95, -75.16)"	"Philadelphia, PA-NJ"
"11"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Philadelphia"	"Pennsylvania"	39.986353	-75.101994	"(39.986353, -75.101994)"	"Philadelphia, PA-NJ"
"11"	"Eastern Hammerskins"	"Racist Skinhead"	"racist-skinhead"	"Allentown"	"Pennsylvania"	40.6	-75.49	"(40.6, -75.49)"	"Philadelphia, PA-NJ"
"11"	"AC Skins"	"Racist Skinhead"	"racist-skinhead"	"Pine Hill"	"New Jersey"	39.78	-74.99	"(39.78, -74.99)"	"Philadelphia, PA-NJ"
"11"	"Micetrap Distribution"	"Racist Music"	"racist-music"	"Maple Shade Township"	"New Jersey"	39.952612	-74.992391	"(39.952612, -74.992391)"	"Philadelphia, PA-NJ"
"11"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	"Pemberton Township"	"New Jersey"	39.97	-74.58	"(39.97, -74.58)"	"Philadelphia, PA-NJ"
"11"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Coatesville"	"Pennsylvania"	39.983161	-75.823835	"(39.983161, -75.823835)"	"Philadelphia, PA-NJ"
"11"	"AC Skins"	"Racist Skinhead"	"racist-skinhead"	"Pemberton Township"	"New Jersey"	39.967122	-74.58	"(39.967122, -74.58)"	"Philadelphia, PA-NJ"
"11"	"Advanced White Society"	"White Nationalist"	"white-nationalist"	"Pemberton Township"	"New Jersey"	39.976782	-74.710158	"(39.976782, -74.710158)"	"Philadelphia, PA-NJ"
"11"	"AC Skins"	"Racist Skinhead"	"racist-skinhead"	"Somers Point"	"New Jersey"	39.31	-74.6	"(39.31, -74.6)"	"Philadelphia, PA-NJ"
"11"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Chester"	"Pennsylvania"	39.839981	-75.375362	"(39.839981, -75.375362)"	"Philadelphia, PA-NJ"
"11"	"As-Sabiqun"	"General Hate"	"other"	"Philadelphia"	"Pennsylvania"	39.959811	-75.16074	"(39.959811, -75.16074)"	"Philadelphia, PA-NJ"
"11"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Plainfield"	"New Jersey"	40.613743	-74.42325	"(40.613743, -74.42325)"	"Philadelphia, PA-NJ"
"11"	"Radio Jihad"	"Anti-Muslim"	"anti-muslim"	""	"New York"	43.06505	-74.850713	"(43.06505, -74.850713)"	"Philadelphia, PA-NJ"
"11"	"AC Skins"	"Racist Skinhead"	"racist-skinhead"	"Absecon"	"New Jersey"	39.42	-74.49	"(39.42, -74.49)"	"Philadelphia, PA-NJ"
"11"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Norristown"	"Pennsylvania"	40.121497	-75.339904	"(40.121497, -75.339904)"	"Philadelphia, PA-NJ"
"11"	"AC Skins"	"Racist Skinhead"	"racist-skinhead"	"Galloway"	"New Jersey"	39.49	-74.55	"(39.49, -74.55)"	"Philadelphia, PA-NJ"
"11"	"AC Skins"	"Racist Skinhead"	"racist-skinhead"	"Brigantine"	"New Jersey"	39.41	-74.36	"(39.41, -74.36)"	"Philadelphia, PA-NJ"
"11"	"AC Skins"	"Racist Skinhead"	"racist-skinhead"	"Little Egg Harbor Township"	"New Jersey"	39.61	-74.35	"(39.61, -74.35)"	"Philadelphia, PA-NJ"
"11"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Vineland"	"New Jersey"	39.478782	-75.03775	"(39.478782, -75.03775)"	"Philadelphia, PA-NJ"
"11"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Camden"	"New Jersey"	39.937645	-75.113672	"(39.937645, -75.113672)"	"Philadelphia, PA-NJ"
"11"	"Loyal White Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	""	"New Jersey"	40.215546	-74.604906	"(40.215546, -74.604906)"	"Philadelphia, PA-NJ"
"11"	"Poker Face"	"Racist Music"	"racist-music"	"Allentown"	"Pennsylvania"	40.6	-75.47	"(40.6, -75.47)"	"Philadelphia, PA-NJ"
"11"	"Committee for Open Debate on the Holocaust"	"Holocaust Denial"	"holocaust-denial"	"Drums"	"Pennsylvania"	41.033165	-76.004373	"(41.033165, -76.004373)"	"Philadelphia, PA-NJ"
"11"	"European American Action Coalition"	"White Nationalist"	"white-nationalist"	"Pittston"	"Pennsylvania"	41.325913	-75.78936	"(41.325913, -75.78936)"	"Philadelphia, PA-NJ"
"11"	"AC Skins"	"Racist Skinhead"	"racist-skinhead"	"Wildwood"	"New Jersey"	38.99	-74.81	"(38.99, -74.81)"	"Philadelphia, PA-NJ"
"11"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Willingboro"	"New Jersey"	40.02795	-74.886984	"(40.02795, -74.886984)"	"Philadelphia, PA-NJ"
"11"	"Aryan Strikeforce"	"Racist Skinhead"	"racist-skinhead"	"Somerville"	"New Jersey"	40.57	-74.6	"(40.57, -74.6)"	"Philadelphia, PA-NJ"
"11"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Philadelphia"	"Pennsylvania"	39.995507	-75.172048	"(39.995507, -75.172048)"	"Philadelphia, PA-NJ"
"11"	"AC Skins"	"Racist Skinhead"	"racist-skinhead"	"Marmora"	"New Jersey"	39.26	-74.64	"(39.26, -74.64)"	"Philadelphia, PA-NJ"
"11"	"Council of Conservative Citizens"	"White Nationalist"	"white-nationalist"	"Revere"	"Pennsylvania"	40.524861	-75.162564	"(40.524861, -75.162564)"	"Philadelphia, PA-NJ"
"11"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Philadelphia"	"Pennsylvania"	39.991292	-75.155513	"(39.991292, -75.155513)"	"Philadelphia, PA-NJ"
"11"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Allentown"	"Pennsylvania"	40.607381	-75.478166	"(40.607381, -75.478166)"	"Philadelphia, PA-NJ"
"11"	"AC Skins"	"Racist Skinhead"	"racist-skinhead"	"Camden"	"New Jersey"	39.92	-75.11	"(39.92, -75.11)"	"Philadelphia, PA-NJ"
"11"	"AC Skins"	"Racist Skinhead"	"racist-skinhead"	"Hamilton Township"	"New Jersey"	39.45	-74.72	"(39.45, -74.72)"	"Philadelphia, PA-NJ"
"11"	"Catholic Counterpoint"	"Radical Traditional Catholicism"	"rad-trad-catholicism"	"Broomall"	"Pennsylvania"	39.971667	-75.354722	"(39.971667, -75.354722)"	"Philadelphia, PA-NJ"
"12"	"National Alliance"	"Neo-Nazi"	"neo-nazi"	"Hillsboro"	"West Virginia"	38.135397	-80.213126	"(38.135397, -80.213126)"	"Pittsburgh, PA"
"12"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Greensboro"	"North Carolina"	36.019649	-79.762417	"(36.019649, -79.762417)"	"Pittsburgh, PA"
"12"	"Loyal White Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Eden"	"North Carolina"	36.488471	-79.766702	"(36.488471, -79.766702)"	"Pittsburgh, PA"
"12"	"Aryan Terror Brigade"	"Racist Skinhead"	"racist-skinhead"	""	"West Virginia"	38.590577	-80.45	"(38.590577, -80.45)"	"Pittsburgh, PA"
"12"	"Alliance for Catholic Tradition"	"Radical Traditional Catholicism"	"rad-trad-catholicism"	"Pleasant Unity"	"Pennsylvania"	40.240555	-79.457731	"(40.240555, -79.457731)"	"Pittsburgh, PA"
"12"	"American Freedom Party"	"White Nationalist"	"white-nationalist"	"Maidsville"	"West Virginia"	39.67191	-80.109357	"(39.67191, -80.109357)"	"Pittsburgh, PA"
"12"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Pittsburgh"	"Pennsylvania"	40.450914	-79.902477	"(40.450914, -79.902477)"	"Pittsburgh, PA"
"12"	"Aryan Nations OH"	"Neo-Nazi"	"neo-nazi"	""	"West Virginia"	38.59	-80.45	"(38.59, -80.45)"	"Pittsburgh, PA"
"12"	"Blood and Honour U.S.A."	"Racist Skinhead"	"racist-skinhead"	"Salem"	"Ohio"	40.9	-80.85	"(40.9, -80.85)"	"Pittsburgh, PA"
"12"	"Aryan Nations LA"	"Neo-Nazi"	"neo-nazi"	"Bedford"	"Virginia"	37.33	-79.52	"(37.33, -79.52)"	"Pittsburgh, PA"
"12"	"Creativity Alliance"	"Neo-Nazi"	"neo-nazi"	""	"West Virginia"	38.58843	-80.45	"(38.58843, -80.45)"	"Pittsburgh, PA"
"12"	"Loyal White Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Pelham"	"North Carolina"	36.510278	-79.471667	"(36.510278, -79.471667)"	"Pittsburgh, PA"
"12"	"Old Glory Skinheads"	"Racist Skinhead"	"racist-skinhead"	"Mt Airy"	"North Carolina"	36.49	-80.6	"(36.49, -80.6)"	"Pittsburgh, PA"
"12"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Pittsburgh"	"Pennsylvania"	40.436882	-79.857682	"(40.436882, -79.857682)"	"Pittsburgh, PA"
"12"	"American Freedom Party"	"White Nationalist"	"white-nationalist"	"Incomplete"	"Indiana"	40.62	-79.15	"(40.62, -79.15)"	"Pittsburgh, PA"
"12"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Youngstown"	"Ohio"	41.099004	-80.652113	"(41.099004, -80.652113)"	"Pittsburgh, PA"
"12"	"Loyal White Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	""	"West Virginia"	39.278635	-80.432652	"(39.278635, -80.432652)"	"Pittsburgh, PA"
"12"	"American Family Association"	"Anti-LGBT"	"anti-lgbt"	"Franklin"	"Pennsylvania"	41.397835	-79.831443	"(41.397835, -79.831443)"	"Pittsburgh, PA"
"12"	"Ku Klos Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Oil City"	"Pennsylvania"	41.433948	-79.706441	"(41.433948, -79.706441)"	"Pittsburgh, PA"
"12"	"Casa D'Ice Signs"	"Anti-Muslim"	"anti-muslim"	"North Versailles"	"Pennsylvania"	40.379791	-79.809491	"(40.379791, -79.809491)"	"Pittsburgh, PA"
"12"	"Creativity Movement"	"Neo-Nazi"	"neo-nazi"	""	"West Virginia"	38.59	-80.454597	"(38.59, -80.454597)"	"Pittsburgh, PA"
"12"	"Council of Conservative Citizens"	"White Nationalist"	"white-nationalist"	"Winston-Salem"	"North Carolina"	36.11	-80.24	"(36.11, -80.24)"	"Pittsburgh, PA"
"12"	"American Immigration Control Foundation/Americans for Immigration Control"	"Anti-Immigrant"	"anti-immigrant"	"Monterey"	"Virginia"	38.41	-79.58	"(38.41, -79.58)"	"Pittsburgh, PA"
"13"	"Aryan Nations LA"	"Neo-Nazi"	"neo-nazi"	"Exeter"	"New Hampshire"	42.98	-70.94	"(42.98, -70.94)"	"Portland, ME"
"13"	"Loyal White Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	""	"Maine"	44.352001	-69.692376	"(44.352001, -69.692376)"	"Portland, ME"
"14"	"Eastern Hammerskins"	"Racist Skinhead"	"racist-skinhead"	""	"New Hampshire"	43.19	-71.574211	"(43.19, -71.574211)"	"Providence, RI"
"14"	"Malevolent Freedom"	"White Nationalist"	"white-nationalist"	"Lowell"	"Massachusetts"	42.656813	-71.302268	"(42.656813, -71.302268)"	"Providence, RI"
